## Wed Dec 27 18:30:13 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3f_9cm8m/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
244	44689.DDB0185086	0.0	1551.0	COG5022@1|root,KOG0162@2759|Eukaryota,3XBR8@554915|Amoebozoa	554915|Amoebozoa	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	-	GO:0001726,GO:0001891,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005522,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006897,GO:0006909,GO:0006911,GO:0006996,GO:0007010,GO:0008092,GO:0008150,GO:0009987,GO:0010324,GO:0016020,GO:0016043,GO:0016192,GO:0030029,GO:0030036,GO:0030100,GO:0030139,GO:0030865,GO:0030866,GO:0031252,GO:0031410,GO:0031982,GO:0032009,GO:0032879,GO:0040012,GO:0040017,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044877,GO:0045335,GO:0045807,GO:0048518,GO:0048522,GO:0050764,GO:0050766,GO:0050789,GO:0050794,GO:0051015,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051270,GO:0051272,GO:0060627,GO:0061024,GO:0065007,GO:0070685,GO:0071840,GO:0071944,GO:0097203,GO:0097708,GO:0098657,GO:0099024,GO:0120025,GO:2000145,GO:2000147	-	-	-	-	-	-	-	-	-	-	Myosin_head
245	9606.ENSP00000362962	0.0	3452.0	COG4886@1|root,KOG0531@2759|Eukaryota,38H63@33154|Opisthokonta,3BBT2@33208|Metazoa,3D08I@33213|Bilateria,48876@7711|Chordata,4913P@7742|Vertebrata,3JDAM@40674|Mammalia,35KXX@314146|Euarchontoglires,4M9C7@9443|Primates,4N181@9604|Hominidae	33208|Metazoa	T	Leucine-rich repeat	CNTRL	GO:0000086,GO:0000278,GO:0000922,GO:0001568,GO:0001944,GO:0003205,GO:0003231,GO:0003279,GO:0003281,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0005929,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007049,GO:0007275,GO:0007346,GO:0007507,GO:0008150,GO:0008152,GO:0009987,GO:0010389,GO:0010564,GO:0015630,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019538,GO:0022402,GO:0022406,GO:0022607,GO:0030030,GO:0030031,GO:0032501,GO:0032502,GO:0032991,GO:0035904,GO:0036211,GO:0042995,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044770,GO:0044772,GO:0044782,GO:0044839,GO:0048471,GO:0048513,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051179,GO:0051640,GO:0051641,GO:0051726,GO:0060271,GO:0060840,GO:0060976,GO:0065007,GO:0070925,GO:0071704,GO:0071840,GO:0072358,GO:0072359,GO:0072686,GO:0097431,GO:0097711,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:0120103,GO:0140056,GO:0140096,GO:1901564,GO:1901987,GO:1901990,GO:1902749,GO:1903047	-	ko:K16770	-	-	-	-	ko00000,ko03036	-	-	-	LRR_9
246	4896.SPBC11C11.04c.1	0.0	2157.0	COG2116@1|root,KOG1943@2759|Eukaryota,38D43@33154|Opisthokonta,3NWFH@4751|Fungi,3QQBR@4890|Ascomycota,3MCTC@451866|Taphrinomycotina	4751|Fungi	O	Tubulin specific chaperone cofactor D	-	GO:0000226,GO:0003674,GO:0005096,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0005874,GO:0006457,GO:0006996,GO:0007010,GO:0007017,GO:0007021,GO:0008047,GO:0008092,GO:0008150,GO:0009987,GO:0015630,GO:0015631,GO:0016043,GO:0022607,GO:0030234,GO:0030695,GO:0031122,GO:0032991,GO:0034622,GO:0043085,GO:0043087,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043547,GO:0043933,GO:0044085,GO:0044093,GO:0044183,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0048487,GO:0050790,GO:0051082,GO:0051336,GO:0051345,GO:0060589,GO:0065003,GO:0065007,GO:0065009,GO:0071840,GO:0097435,GO:0098772,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:1990727	-	ko:K21767	-	-	-	-	ko00000,ko04812	-	-	-	TFCD_C
247	4932.YLR363C	1.4e-159	446.0	2CXM0@1|root,2RYBU@2759|Eukaryota,3A024@33154|Opisthokonta,3P1QT@4751|Fungi,3QUAJ@4890|Ascomycota,3RUCN@4891|Saccharomycetes,3S11U@4893|Saccharomycetaceae	4751|Fungi	J	to Saccharomyces cerevisiae NMD4 (YLR363C)	NMD4	GO:0000184,GO:0000956,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:1901360,GO:1901361,GO:1901575	-	-	-	-	-	-	-	-	-	-	PIN_4
248	9555.ENSPANP00000016875	0.0	960.0	KOG0032@1|root,KOG0032@2759|Eukaryota,39XEM@33154|Opisthokonta,3BHSQ@33208|Metazoa,3CUYR@33213|Bilateria,489MD@7711|Chordata,48WGV@7742|Vertebrata,3J31V@40674|Mammalia,35M5C@314146|Euarchontoglires,4M80U@9443|Primates,368VI@314294|Cercopithecoidea	33208|Metazoa	T	Myosin light chain kinase 2	MYLK2	GO:0001932,GO:0003007,GO:0003008,GO:0003012,GO:0003013,GO:0003015,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004683,GO:0004687,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006833,GO:0006936,GO:0006937,GO:0006941,GO:0006942,GO:0007154,GO:0007165,GO:0007267,GO:0007268,GO:0007274,GO:0007275,GO:0007507,GO:0007517,GO:0007519,GO:0008015,GO:0008021,GO:0008092,GO:0008150,GO:0008152,GO:0009653,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009987,GO:0010468,GO:0010604,GO:0010628,GO:0010646,GO:0012505,GO:0014069,GO:0014706,GO:0014724,GO:0014816,GO:0014819,GO:0016192,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017022,GO:0018105,GO:0018107,GO:0018193,GO:0018209,GO:0018210,GO:0019220,GO:0019222,GO:0019538,GO:0023051,GO:0023052,GO:0030016,GO:0030017,GO:0030133,GO:0030154,GO:0030424,GO:0030425,GO:0031323,GO:0031399,GO:0031410,GO:0031446,GO:0031448,GO:0031982,GO:0032027,GO:0032268,GO:0032279,GO:0032386,GO:0032501,GO:0032502,GO:0032879,GO:0032970,GO:0032971,GO:0033267,GO:0035051,GO:0035556,GO:0035914,GO:0036211,GO:0036477,GO:0042044,GO:0042325,GO:0042692,GO:0042995,GO:0043005,GO:0043025,GO:0043170,GO:0043195,GO:0043197,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0043408,GO:0043412,GO:0043679,GO:0044057,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044297,GO:0044306,GO:0044309,GO:0044422,GO:0044424,GO:0044444,GO:0044449,GO:0044456,GO:0044463,GO:0044464,GO:0045202,GO:0045933,GO:0045989,GO:0046777,GO:0046907,GO:0048167,GO:0048168,GO:0048489,GO:0048513,GO:0048518,GO:0048583,GO:0048644,GO:0048729,GO:0048731,GO:0048738,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050804,GO:0050896,GO:0051049,GO:0051146,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051246,GO:0051270,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051716,GO:0051726,GO:0055007,GO:0055008,GO:0060047,GO:0060048,GO:0060255,GO:0060341,GO:0060415,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008,GO:0070382,GO:0071704,GO:0072359,GO:0080090,GO:0090257,GO:0097447,GO:0097458,GO:0097479,GO:0097480,GO:0097708,GO:0098793,GO:0098794,GO:0098916,GO:0098984,GO:0099003,GO:0099080,GO:0099081,GO:0099177,GO:0099503,GO:0099512,GO:0099536,GO:0099537,GO:0099572,GO:0120025,GO:0120038,GO:0140096,GO:0150034,GO:1901564,GO:1902531,GO:1903115	2.7.11.18	ko:K00907	ko04020,ko04022,ko04270,ko04371,ko04510,ko04611,ko04810,ko04921,ko04971,map04020,map04022,map04270,map04371,map04510,map04611,map04810,map04921,map04971	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	Pkinase
249	3702.AT1G66840.1	0.0	1036.0	28IPU@1|root,2QR0X@2759|Eukaryota,37JCI@33090|Viridiplantae,3GCS1@35493|Streptophyta,3HRRJ@3699|Brassicales	35493|Streptophyta	S	Protein PLASTID MOVEMENT IMPAIRED 2-like	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006996,GO:0008150,GO:0009314,GO:0009416,GO:0009628,GO:0009637,GO:0009657,GO:0009658,GO:0009902,GO:0009903,GO:0009904,GO:0009987,GO:0016043,GO:0019750,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051644,GO:0051649,GO:0051656,GO:0051667,GO:0071840	-	-	-	-	-	-	-	-	-	-	WEMBL
250	9606.ENSP00000370021	0.0	2426.0	28JG7@1|root,2QRVC@2759|Eukaryota,39UGS@33154|Opisthokonta,3BIGI@33208|Metazoa,3CZ6T@33213|Bilateria,485SK@7711|Chordata,48ZJK@7742|Vertebrata,3JBMZ@40674|Mammalia,35FZT@314146|Euarchontoglires,4M7KU@9443|Primates,4N5CH@9604|Hominidae	33208|Metazoa	Z	Centlein	CNTLN	GO:0000226,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005813,GO:0005814,GO:0005815,GO:0005829,GO:0005856,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007098,GO:0008104,GO:0008150,GO:0009987,GO:0010457,GO:0015630,GO:0016043,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0022402,GO:0030674,GO:0031023,GO:0031974,GO:0031981,GO:0033036,GO:0033365,GO:0034613,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044450,GO:0044464,GO:0051179,GO:0051641,GO:0060090,GO:0070013,GO:0070727,GO:0071840	-	ko:K16467	-	-	-	-	ko00000,ko03036	-	-	-	-
251	7227.FBpp0290582	0.0	2340.0	COG5022@1|root,KOG0163@2759|Eukaryota,38FVA@33154|Opisthokonta,3BAMV@33208|Metazoa,3CW69@33213|Bilateria,41WQV@6656|Arthropoda,3SFXN@50557|Insecta,44YJ0@7147|Diptera,45PVZ@7214|Drosophilidae	33208|Metazoa	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family	MYO6	GO:0000003,GO:0000139,GO:0000146,GO:0000166,GO:0000226,GO:0000278,GO:0000323,GO:0000428,GO:0001667,GO:0001700,GO:0001709,GO:0001726,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002164,GO:0002165,GO:0002168,GO:0003006,GO:0003008,GO:0003674,GO:0003774,GO:0003779,GO:0003824,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005654,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0005794,GO:0005802,GO:0005829,GO:0005856,GO:0005875,GO:0005884,GO:0005886,GO:0005902,GO:0005903,GO:0005905,GO:0005938,GO:0006355,GO:0006357,GO:0006605,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006865,GO:0006886,GO:0006897,GO:0006928,GO:0006950,GO:0006974,GO:0006996,GO:0006997,GO:0007010,GO:0007015,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007154,GO:0007165,GO:0007267,GO:0007268,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007291,GO:0007292,GO:0007297,GO:0007298,GO:0007300,GO:0007303,GO:0007349,GO:0007391,GO:0007399,GO:0007405,GO:0007416,GO:0007423,GO:0007444,GO:0007552,GO:0007560,GO:0007591,GO:0007600,GO:0007605,GO:0007610,GO:0007626,GO:0008017,GO:0008092,GO:0008104,GO:0008150,GO:0008283,GO:0008356,GO:0008363,GO:0008544,GO:0009628,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009913,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010631,GO:0010646,GO:0010970,GO:0012505,GO:0012506,GO:0014047,GO:0015031,GO:0015629,GO:0015630,GO:0015631,GO:0015711,GO:0015800,GO:0015833,GO:0015849,GO:0016020,GO:0016043,GO:0016192,GO:0016331,GO:0016333,GO:0016358,GO:0016459,GO:0016461,GO:0016462,GO:0016477,GO:0016482,GO:0016591,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017022,GO:0017076,GO:0017111,GO:0017145,GO:0017157,GO:0019219,GO:0019222,GO:0019749,GO:0019953,GO:0022008,GO:0022402,GO:0022412,GO:0022414,GO:0022607,GO:0023051,GO:0023052,GO:0030029,GO:0030030,GO:0030036,GO:0030048,GO:0030135,GO:0030136,GO:0030139,GO:0030154,GO:0030175,GO:0030182,GO:0030317,GO:0030330,GO:0030424,GO:0030426,GO:0030427,GO:0030554,GO:0030588,GO:0030589,GO:0030659,GO:0030662,GO:0030665,GO:0030705,GO:0030707,GO:0030855,GO:0030880,GO:0031090,GO:0031175,GO:0031252,GO:0031253,GO:0031256,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031410,GO:0031476,GO:0031941,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0031984,GO:0032027,GO:0032501,GO:0032502,GO:0032504,GO:0032553,GO:0032555,GO:0032559,GO:0032587,GO:0032588,GO:0032879,GO:0032880,GO:0032940,GO:0032956,GO:0032970,GO:0032991,GO:0033036,GO:0033043,GO:0033267,GO:0033554,GO:0034330,GO:0034331,GO:0034613,GO:0034643,GO:0035239,GO:0035295,GO:0035315,GO:0035556,GO:0036094,GO:0036445,GO:0036477,GO:0040001,GO:0040003,GO:0040011,GO:0042221,GO:0042303,GO:0042335,GO:0042337,GO:0042471,GO:0042472,GO:0042490,GO:0042491,GO:0042493,GO:0042623,GO:0042770,GO:0042802,GO:0042886,GO:0042995,GO:0043005,GO:0043025,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043531,GO:0043583,GO:0043954,GO:0044085,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044431,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044451,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044877,GO:0045165,GO:0045167,GO:0045171,GO:0045172,GO:0045175,GO:0045177,GO:0045178,GO:0045184,GO:0045202,GO:0045216,GO:0045217,GO:0045893,GO:0045921,GO:0045935,GO:0045944,GO:0046717,GO:0046903,GO:0046907,GO:0046942,GO:0047497,GO:0048103,GO:0048167,GO:0048232,GO:0048468,GO:0048471,GO:0048477,GO:0048513,GO:0048515,GO:0048518,GO:0048522,GO:0048562,GO:0048563,GO:0048568,GO:0048569,GO:0048598,GO:0048609,GO:0048646,GO:0048666,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048839,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0050804,GO:0050808,GO:0050877,GO:0050896,GO:0050954,GO:0051015,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051128,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051252,GO:0051254,GO:0051293,GO:0051301,GO:0051493,GO:0051602,GO:0051640,GO:0051641,GO:0051646,GO:0051647,GO:0051649,GO:0051653,GO:0051654,GO:0051656,GO:0051674,GO:0051704,GO:0051716,GO:0055029,GO:0055057,GO:0055059,GO:0060001,GO:0060002,GO:0060113,GO:0060255,GO:0060429,GO:0060562,GO:0060563,GO:0060627,GO:0061024,GO:0061351,GO:0061695,GO:0065007,GO:0065008,GO:0070013,GO:0070727,GO:0070853,GO:0070856,GO:0070864,GO:0070865,GO:0071214,GO:0071257,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072089,GO:0072331,GO:0072384,GO:0080090,GO:0090130,GO:0090132,GO:0090596,GO:0097159,GO:0097367,GO:0097435,GO:0097458,GO:0097708,GO:0097722,GO:0098588,GO:0098590,GO:0098657,GO:0098722,GO:0098791,GO:0098805,GO:0098852,GO:0098858,GO:0098862,GO:0098916,GO:0099080,GO:0099081,GO:0099111,GO:0099177,GO:0099512,GO:0099513,GO:0099536,GO:0099537,GO:0099568,GO:0104004,GO:0120025,GO:0120036,GO:0120038,GO:0150034,GO:1901265,GO:1901363,GO:1902494,GO:1902680,GO:1902850,GO:1903047,GO:1903506,GO:1903508,GO:1903530,GO:1903532,GO:1990234,GO:2000112,GO:2001141	-	ko:K10358	-	-	-	-	ko00000,ko04131,ko04147,ko04812	-	-	-	IQ,Myosin-VI_CBD,Myosin_N,Myosin_head
252	4896.SPBC32C12.03c.1	8.65e-314	853.0	KOG0583@1|root,KOG0583@2759|Eukaryota,38DQ1@33154|Opisthokonta,3NWSZ@4751|Fungi,3QKU8@4890|Ascomycota,3MC94@451866|Taphrinomycotina	4751|Fungi	T	CAMK CAMKL KIN1 protein kinase	KIN2	GO:0000166,GO:0000278,GO:0000281,GO:0000910,GO:0001558,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005856,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006887,GO:0006996,GO:0007009,GO:0007010,GO:0007049,GO:0007105,GO:0007154,GO:0007163,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0008360,GO:0009898,GO:0009987,GO:0010256,GO:0015630,GO:0016020,GO:0016043,GO:0016192,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019538,GO:0022402,GO:0022603,GO:0022604,GO:0023052,GO:0030010,GO:0030029,GO:0030036,GO:0030427,GO:0030554,GO:0030950,GO:0030952,GO:0031224,GO:0031226,GO:0031520,GO:0032153,GO:0032155,GO:0032178,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0032940,GO:0035556,GO:0035639,GO:0035838,GO:0035839,GO:0035840,GO:0035841,GO:0035842,GO:0036094,GO:0036211,GO:0040008,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0046777,GO:0046903,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051179,GO:0051234,GO:0051286,GO:0051301,GO:0051523,GO:0051716,GO:0061024,GO:0061171,GO:0061389,GO:0061640,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0071944,GO:0071963,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:0098590,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1902408,GO:1902410,GO:1903047,GO:1990873	2.7.11.1	ko:K19852	-	-	-	-	ko00000,ko01000,ko01001,ko04131	-	-	-	KA1,Pkinase
253	4896.SPBC609.03.1	0.0	1620.0	KOG1334@1|root,KOG1310@2759|Eukaryota,38DRT@33154|Opisthokonta,3P18A@4751|Fungi,3QS58@4890|Ascomycota,3MDPU@451866|Taphrinomycotina	4751|Fungi	S	WD repeat protein	-	GO:0000151,GO:0005575,GO:0005622,GO:0005623,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0019538,GO:0031461,GO:0032991,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0070647,GO:0071704,GO:0080008,GO:1901564,GO:1902494,GO:1990234	-	ko:K11795	-	-	-	-	ko00000,ko04121	-	-	-	WD40
254	4932.YOR167C	6.21e-39	129.0	COG2053@1|root,KOG3502@2759|Eukaryota,3A8FK@33154|Opisthokonta,3P583@4751|Fungi,3QX8X@4890|Ascomycota,3RV0S@4891|Saccharomycetes,3S1ST@4893|Saccharomycetaceae	4751|Fungi	J	to Saccharomyces cerevisiae RPS28B (YLR264W) and RPS28A (YOR167C)	RPS28A	GO:0000028,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006403,GO:0006405,GO:0006407,GO:0006412,GO:0006518,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0008104,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0015031,GO:0015833,GO:0015931,GO:0015935,GO:0016043,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0031323,GO:0031325,GO:0031329,GO:0031331,GO:0031503,GO:0032991,GO:0033036,GO:0034470,GO:0034613,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045184,GO:0045935,GO:0046483,GO:0046907,GO:0048518,GO:0048522,GO:0050657,GO:0050658,GO:0050789,GO:0050794,GO:0051029,GO:0051168,GO:0051169,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051236,GO:0051252,GO:0051254,GO:0051641,GO:0051649,GO:0060255,GO:0061013,GO:0061014,GO:0065003,GO:0065007,GO:0070727,GO:0070925,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071704,GO:0071705,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0097064,GO:0097159,GO:1900151,GO:1900153,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903311,GO:1903313,GO:1990904	-	ko:K02979	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S28e
255	9606.ENSP00000292779	0.0	1005.0	2D43B@1|root,2STQK@2759|Eukaryota,3AB0T@33154|Opisthokonta,3BVBV@33208|Metazoa,3CVYP@33213|Bilateria,488AZ@7711|Chordata,492GW@7742|Vertebrata,3JBDR@40674|Mammalia,35MCQ@314146|Euarchontoglires,4M9M0@9443|Primates,4MVNI@9604|Hominidae	33208|Metazoa	S	Domain of unknown function (DUF4702)	CCDC116	GO:0005575,GO:0005622,GO:0005623,GO:0005813,GO:0005815,GO:0005856,GO:0015630,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	DUF4702
256	4096.XP_009782589.1	4.61e-47	159.0	2E23C@1|root,2S9C3@2759|Eukaryota,37WYM@33090|Viridiplantae,3GKSQ@35493|Streptophyta,44RF9@71274|asterids	35493|Streptophyta	S	pectinesterase inhibitor	-	-	-	-	-	-	-	-	-	-	-	-	PMEI,Vac14_Fab1_bd
