## Wed Dec 27 18:28:19 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
cor_42	4932.YOL107W	7.55e-242	665.0	KOG2890@1|root,KOG2890@2759|Eukaryota,38B5B@33154|Opisthokonta,3NVED@4751|Fungi,3QPGS@4890|Ascomycota,3RTD0@4891|Saccharomycetes,3RYCR@4893|Saccharomycetaceae	4751|Fungi	S	Saccharomyces cerevisiae YOL107W	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006810,GO:0006890,GO:0008150,GO:0012505,GO:0016192,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048193,GO:0051179,GO:0051234	-	-	-	-	-	-	-	-	-	-	DUF1751
cor_43	10090.ENSMUSP00000036299	0.0	1049.0	COG0814@1|root,KOG4303@2759|Eukaryota,39PF2@33154|Opisthokonta,3B9JF@33208|Metazoa,3CX7Y@33213|Bilateria,4894C@7711|Chordata,492AC@7742|Vertebrata,3J7CR@40674|Mammalia,35HCT@314146|Euarchontoglires,4PZUY@9989|Rodentia	33208|Metazoa	ET	Vesicular inhibitory amino acid transporter	SLC32A1	GO:0001505,GO:0003333,GO:0003674,GO:0005215,GO:0005280,GO:0005326,GO:0005342,GO:0005416,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006836,GO:0006855,GO:0006865,GO:0007154,GO:0007267,GO:0007268,GO:0007269,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007568,GO:0007610,GO:0007632,GO:0008021,GO:0008028,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0012505,GO:0012506,GO:0015075,GO:0015077,GO:0015078,GO:0015171,GO:0015175,GO:0015179,GO:0015185,GO:0015187,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015355,GO:0015495,GO:0015672,GO:0015711,GO:0015718,GO:0015804,GO:0015807,GO:0015812,GO:0015816,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0021537,GO:0021543,GO:0021761,GO:0021766,GO:0022804,GO:0022857,GO:0022890,GO:0023052,GO:0023061,GO:0030133,GO:0030135,GO:0030136,GO:0030285,GO:0030424,GO:0030425,GO:0030431,GO:0030658,GO:0030659,GO:0030662,GO:0030665,GO:0030672,GO:0030900,GO:0031090,GO:0031224,GO:0031226,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0032940,GO:0033267,GO:0034220,GO:0036477,GO:0042221,GO:0042493,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043679,GO:0044292,GO:0044306,GO:0044316,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045202,GO:0046903,GO:0046942,GO:0046943,GO:0048513,GO:0048731,GO:0048786,GO:0048856,GO:0050896,GO:0051179,GO:0051234,GO:0051286,GO:0051641,GO:0051649,GO:0051932,GO:0055085,GO:0060077,GO:0060198,GO:0060322,GO:0061200,GO:0061202,GO:0065007,GO:0065008,GO:0070382,GO:0071702,GO:0071705,GO:0071944,GO:0097447,GO:0097458,GO:0097708,GO:0098563,GO:0098588,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:0098700,GO:0098793,GO:0098805,GO:0098916,GO:0099501,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0099643,GO:0120025,GO:0120038,GO:0150034,GO:1902475,GO:1902600,GO:1903825,GO:1905039	-	ko:K15015	ko04721,ko04723,ko04727,ko05032,ko05033,map04721,map04723,map04727,map05032,map05033	-	-	-	ko00000,ko00001,ko02000	2.A.18.5	-	-	Aa_trans
cor_44	10116.ENSRNOP00000024372	0.0	986.0	COG2126@1|root,KOG1545@2759|Eukaryota,38E1X@33154|Opisthokonta,3BA48@33208|Metazoa,3CVGR@33213|Bilateria,481S1@7711|Chordata,495K6@7742|Vertebrata,3J281@40674|Mammalia,35JWW@314146|Euarchontoglires,4Q4IU@9989|Rodentia	33208|Metazoa	P	Potassium voltage-gated channel subfamily A member 3	KCNA3	GO:0000003,GO:0000302,GO:0000902,GO:0000904,GO:0001508,GO:0001666,GO:0001964,GO:0003008,GO:0003674,GO:0005102,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005261,GO:0005267,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005829,GO:0005886,GO:0005887,GO:0005911,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006873,GO:0006874,GO:0006875,GO:0006937,GO:0006950,GO:0006979,GO:0007154,GO:0007165,GO:0007275,GO:0007346,GO:0007399,GO:0007409,GO:0007584,GO:0007600,GO:0007606,GO:0007610,GO:0007611,GO:0007617,GO:0007618,GO:0007619,GO:0007626,GO:0007635,GO:0007637,GO:0008076,GO:0008092,GO:0008104,GO:0008150,GO:0008284,GO:0008324,GO:0008345,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009612,GO:0009628,GO:0009636,GO:0009653,GO:0009719,GO:0009986,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010243,GO:0010564,GO:0010644,GO:0010646,GO:0010959,GO:0010960,GO:0012505,GO:0014059,GO:0014070,GO:0014704,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015271,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0016043,GO:0016049,GO:0016324,GO:0019098,GO:0019226,GO:0019228,GO:0019233,GO:0019725,GO:0019894,GO:0019953,GO:0022008,GO:0022414,GO:0022607,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0022898,GO:0023041,GO:0023051,GO:0023052,GO:0030001,GO:0030003,GO:0030016,GO:0030017,GO:0030018,GO:0030027,GO:0030030,GO:0030054,GO:0030154,GO:0030182,GO:0030424,GO:0030425,GO:0030431,GO:0030534,GO:0030537,GO:0031175,GO:0031224,GO:0031226,GO:0031252,GO:0031667,GO:0031674,GO:0032026,GO:0032279,GO:0032409,GO:0032411,GO:0032412,GO:0032414,GO:0032501,GO:0032502,GO:0032504,GO:0032809,GO:0032879,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033267,GO:0033270,GO:0034220,GO:0034613,GO:0034702,GO:0034703,GO:0034705,GO:0034762,GO:0034764,GO:0034765,GO:0034767,GO:0035637,GO:0035690,GO:0036293,GO:0036296,GO:0036477,GO:0040007,GO:0042127,GO:0042221,GO:0042391,GO:0042493,GO:0042542,GO:0042592,GO:0042734,GO:0042749,GO:0042752,GO:0042753,GO:0042995,GO:0043005,GO:0043025,GO:0043197,GO:0043198,GO:0043204,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043266,GO:0043268,GO:0043269,GO:0043270,GO:0043292,GO:0043679,GO:0043933,GO:0044057,GO:0044085,GO:0044093,GO:0044224,GO:0044291,GO:0044297,GO:0044298,GO:0044304,GO:0044306,GO:0044309,GO:0044422,GO:0044424,GO:0044425,GO:0044444,GO:0044449,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0045121,GO:0045177,GO:0045187,GO:0045202,GO:0045211,GO:0045472,GO:0045787,GO:0045838,GO:0045931,GO:0045938,GO:0046677,GO:0046691,GO:0046873,GO:0048047,GO:0048150,GO:0048468,GO:0048471,GO:0048518,GO:0048520,GO:0048522,GO:0048583,GO:0048588,GO:0048589,GO:0048609,GO:0048666,GO:0048667,GO:0048675,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048878,GO:0050433,GO:0050789,GO:0050794,GO:0050795,GO:0050801,GO:0050803,GO:0050804,GO:0050877,GO:0050890,GO:0050896,GO:0050905,GO:0050906,GO:0050909,GO:0050954,GO:0050966,GO:0050974,GO:0050975,GO:0050976,GO:0050982,GO:0051046,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051259,GO:0051480,GO:0051481,GO:0051606,GO:0051641,GO:0051704,GO:0051716,GO:0051726,GO:0051780,GO:0051952,GO:0055065,GO:0055067,GO:0055074,GO:0055075,GO:0055080,GO:0055082,GO:0055085,GO:0055093,GO:0060004,GO:0060025,GO:0060359,GO:0060560,GO:0061564,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070482,GO:0070727,GO:0070887,GO:0071241,GO:0071242,GO:0071248,GO:0071286,GO:0071310,GO:0071407,GO:0071417,GO:0071495,GO:0071804,GO:0071805,GO:0071840,GO:0071867,GO:0071868,GO:0071869,GO:0071870,GO:0071944,GO:0072503,GO:0072507,GO:0090068,GO:0090257,GO:0097060,GO:0097447,GO:0097458,GO:0098589,GO:0098590,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098793,GO:0098794,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0098889,GO:0098936,GO:0098984,GO:0099055,GO:0099056,GO:0099080,GO:0099081,GO:0099177,GO:0099240,GO:0099512,GO:0099699,GO:0120025,GO:0120036,GO:0120038,GO:0120039,GO:0150034,GO:1900087,GO:1901016,GO:1901018,GO:1901379,GO:1901381,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902495,GO:1902806,GO:1902808,GO:1903350,GO:1903351,GO:1903530,GO:1903818,GO:1904062,GO:1904064,GO:1990138,GO:1990351,GO:2000045,GO:2000288,GO:2000291,GO:2001023,GO:2001257,GO:2001259	-	ko:K04874,ko:K04875,ko:K04876,ko:K04877,ko:K04878,ko:K04881	ko04927,ko04934,map04927,map04934	-	-	-	ko00000,ko00001,ko04040	1.A.1.2,1.A.1.2.10,1.A.1.2.12,1.A.1.2.4,1.A.1.2.6	-	-	BTB_2,Ion_trans
cor_45	9606.ENSP00000240619	4.88e-209	579.0	2C2VZ@1|root,2T3AX@2759|Eukaryota,39ZF8@33154|Opisthokonta,3BMZZ@33208|Metazoa,3D37V@33213|Bilateria,4892X@7711|Chordata,498F6@7742|Vertebrata,3J5CW@40674|Mammalia,35HRS@314146|Euarchontoglires,4MDHK@9443|Primates,4N3AR@9604|Hominidae	33208|Metazoa	T	sensory perception of taste	TAS2R10	GO:0001580,GO:0003008,GO:0003674,GO:0004888,GO:0005575,GO:0005623,GO:0005886,GO:0007154,GO:0007165,GO:0007186,GO:0007600,GO:0007606,GO:0008150,GO:0008527,GO:0009593,GO:0009987,GO:0016020,GO:0016021,GO:0023052,GO:0031224,GO:0032501,GO:0033038,GO:0038023,GO:0042221,GO:0044425,GO:0044464,GO:0050789,GO:0050794,GO:0050877,GO:0050896,GO:0050906,GO:0050907,GO:0050909,GO:0050912,GO:0050913,GO:0051606,GO:0051716,GO:0060089,GO:0065007,GO:0071944	-	ko:K08474	ko04742,map04742	-	-	-	ko00000,ko00001,ko04030	-	-	-	TAS2R
cor_46	419947.MRA_3953	6.41e-77	229.0	COG3118@1|root,COG3118@2|Bacteria,2IQ9T@201174|Actinobacteria,239Y7@1762|Mycobacteriaceae	201174|Actinobacteria	O	belongs to the thioredoxin family	trxC	GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006091,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009055,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0015037,GO:0015038,GO:0016020,GO:0016209,GO:0016491,GO:0016651,GO:0016657,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0022900,GO:0030312,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071944,GO:0080007,GO:0097237,GO:0098754,GO:0098869,GO:1990748	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
cor_47	10042.XP_006984670.1	0.0	2163.0	KOG1172@1|root,KOG1172@2759|Eukaryota,38BCI@33154|Opisthokonta,3BA46@33208|Metazoa,3CS9E@33213|Bilateria,4814T@7711|Chordata,48ZM4@7742|Vertebrata,3J2N0@40674|Mammalia,35KD5@314146|Euarchontoglires,4Q6Q2@9989|Rodentia	33208|Metazoa	P	Sodium-driven chloride bicarbonate exchanger isoform	SLC4A10	GO:0003674,GO:0005215,GO:0005452,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006464,GO:0006486,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006820,GO:0006821,GO:0006873,GO:0006885,GO:0007154,GO:0007267,GO:0007268,GO:0007271,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007610,GO:0007626,GO:0008150,GO:0008152,GO:0008324,GO:0008509,GO:0008510,GO:0008514,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009314,GO:0009416,GO:0009628,GO:0009653,GO:0009791,GO:0009887,GO:0009987,GO:0010646,GO:0015075,GO:0015077,GO:0015081,GO:0015103,GO:0015106,GO:0015108,GO:0015291,GO:0015293,GO:0015294,GO:0015297,GO:0015301,GO:0015318,GO:0015370,GO:0015672,GO:0015698,GO:0015701,GO:0015711,GO:0016020,GO:0016021,GO:0016323,GO:0019538,GO:0019725,GO:0021859,GO:0021860,GO:0021872,GO:0021879,GO:0021884,GO:0021953,GO:0021954,GO:0022008,GO:0022804,GO:0022857,GO:0022890,GO:0023051,GO:0023052,GO:0030001,GO:0030003,GO:0030004,GO:0030154,GO:0030182,GO:0030425,GO:0030641,GO:0030900,GO:0031224,GO:0031226,GO:0032228,GO:0032501,GO:0032502,GO:0034220,GO:0034645,GO:0035264,GO:0035640,GO:0035641,GO:0035725,GO:0036211,GO:0036477,GO:0040007,GO:0042221,GO:0042592,GO:0042995,GO:0043005,GO:0043025,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044297,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0046685,GO:0046873,GO:0048468,GO:0048513,GO:0048589,GO:0048666,GO:0048699,GO:0048731,GO:0048854,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050804,GO:0050896,GO:0051179,GO:0051234,GO:0051453,GO:0055067,GO:0055080,GO:0055082,GO:0055085,GO:0060322,GO:0065007,GO:0065008,GO:0070085,GO:0071702,GO:0071704,GO:0071944,GO:0097440,GO:0097441,GO:0097442,GO:0097447,GO:0097458,GO:0098590,GO:0098655,GO:0098656,GO:0098660,GO:0098661,GO:0098662,GO:0098771,GO:0098916,GO:0099177,GO:0099516,GO:0099536,GO:0099537,GO:0120025,GO:0120038,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902476,GO:1902600	-	ko:K13855,ko:K13858,ko:K13859,ko:K13861	ko04970,ko04971,ko04972,ko04976,map04970,map04971,map04972,map04976	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.31.1.2,2.A.31.2.1,2.A.31.2.3,2.A.31.2.4	-	-	Band_3_cyto,HCO3_cotransp
cor_48	316407.21321905	3.33e-266	730.0	COG3004@1|root,COG3004@2|Bacteria,1MW15@1224|Proteobacteria,1RNDE@1236|Gammaproteobacteria,3XMTC@561|Escherichia	1236|Gammaproteobacteria	P	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons	nhaA	GO:0003674,GO:0005215,GO:0005451,GO:0005488,GO:0005543,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006873,GO:0006875,GO:0006883,GO:0006885,GO:0006950,GO:0006970,GO:0008150,GO:0008289,GO:0008324,GO:0009628,GO:0009651,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015081,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015318,GO:0015385,GO:0015491,GO:0015672,GO:0016020,GO:0016021,GO:0019725,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030004,GO:0030641,GO:0031224,GO:0031226,GO:0034220,GO:0035725,GO:0042592,GO:0043157,GO:0043167,GO:0043168,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051453,GO:0055065,GO:0055067,GO:0055078,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0099516,GO:1901611,GO:1901612,GO:1902600	-	ko:K03313	-	-	-	-	ko00000,ko02000	2.A.33.1	-	iSF_1195.SF0016,iSFxv_1172.SFxv_0017,iS_1188.S0018	Na_H_antiport_1
cor_49	10090.ENSMUSP00000034244	1.53e-212	587.0	KOG3944@1|root,KOG3944@2759|Eukaryota,39JN6@33154|Opisthokonta,3BFX7@33208|Metazoa,3D0R4@33213|Bilateria,480Y0@7711|Chordata,494WH@7742|Vertebrata,3J55W@40674|Mammalia,35HEK@314146|Euarchontoglires,4Q28K@9989|Rodentia	33208|Metazoa	S	calcium-activated potassium channel activity	TMEM38A	GO:0003674,GO:0005215,GO:0005216,GO:0005227,GO:0005261,GO:0005267,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0012505,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015269,GO:0015318,GO:0015672,GO:0016020,GO:0016528,GO:0016529,GO:0022803,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0030001,GO:0031090,GO:0031965,GO:0031967,GO:0031975,GO:0031984,GO:0033017,GO:0034220,GO:0042175,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098827	-	-	-	-	-	-	-	-	-	-	TRIC
cor_50	155864.EDL933_3881	9.48e-130	367.0	COG1142@1|root,COG1142@2|Bacteria,1PENN@1224|Proteobacteria,1RS57@1236|Gammaproteobacteria,3XNQ6@561|Escherichia	1236|Gammaproteobacteria	C	electron transport from formate to hydrogen	hydN	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0016491,GO:0022900,GO:0044237,GO:0044424,GO:0044464,GO:0055114	-	ko:K00196,ko:K05796	ko00633,ko00680,ko00720,ko01120,ko01200,map00633,map00680,map00720,map01120,map01200	-	R07157,R08034	RC00250,RC02800	ko00000,ko00001	-	-	-	Fer4,Fer4_11,Fer4_3,Fer4_4,Fer4_6,Fer4_7,Fer4_9
cor_51	10090.ENSMUSP00000041557	0.0	972.0	COG0531@1|root,KOG1287@2759|Eukaryota,38BBK@33154|Opisthokonta,3B9U2@33208|Metazoa,3CR7T@33213|Bilateria,487BQ@7711|Chordata,4910G@7742|Vertebrata,3J63K@40674|Mammalia,35KHA@314146|Euarchontoglires,4PWAM@9989|Rodentia	33208|Metazoa	E	Large neutral amino acids transporter small subunit 1	SLC7A5	GO:0002376,GO:0003333,GO:0003674,GO:0003823,GO:0005215,GO:0005275,GO:0005342,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006082,GO:0006520,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0006928,GO:0008150,GO:0008152,GO:0008324,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015101,GO:0015171,GO:0015175,GO:0015179,GO:0015194,GO:0015291,GO:0015297,GO:0015318,GO:0015695,GO:0015711,GO:0015804,GO:0015807,GO:0015825,GO:0015837,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0016324,GO:0016477,GO:0019534,GO:0019752,GO:0022804,GO:0022857,GO:0022889,GO:0030425,GO:0031224,GO:0031226,GO:0032328,GO:0032329,GO:0033218,GO:0034220,GO:0036477,GO:0040011,GO:0042221,GO:0042277,GO:0042493,GO:0042605,GO:0042940,GO:0042941,GO:0042942,GO:0042995,GO:0043005,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044297,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044463,GO:0044464,GO:0045177,GO:0046942,GO:0046943,GO:0048870,GO:0050896,GO:0050900,GO:0051179,GO:0051234,GO:0051674,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0097440,GO:0097447,GO:0097458,GO:0098590,GO:0098655,GO:0098656,GO:0120025,GO:0120038,GO:1901564,GO:1901998,GO:1902475,GO:1903825,GO:1905039	-	ko:K13780,ko:K13781,ko:K13782	ko04150,ko04974,ko05230,map04150,map04974,map05230	-	-	-	ko00000,ko00001,ko02000	2.A.3.8.1,2.A.3.8.13,2.A.3.8.6	-	-	AA_permease_2
cor_52	44689.DDB0191505	0.0	1150.0	2E27U@1|root,2S9G3@2759|Eukaryota,3XDSD@554915|Amoebozoa	554915|Amoebozoa	U	SPFH domain / Band 7 family	-	GO:0000323,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005767,GO:0005768,GO:0005770,GO:0005773,GO:0010008,GO:0012505,GO:0016020,GO:0030139,GO:0031090,GO:0031410,GO:0031982,GO:0032010,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0045335,GO:0097708,GO:0098588,GO:0098805	-	-	-	-	-	-	-	-	-	-	Band_7
cor_53	246196.MSMEI_0631	3.27e-185	515.0	COG3638@1|root,COG3638@2|Bacteria,2GK02@201174|Actinobacteria,235YN@1762|Mycobacteriaceae	201174|Actinobacteria	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	phnC	-	3.6.3.28	ko:K02041	ko02010,map02010	M00223	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9	-	-	ABC_tran
cor_54	10090.ENSMUSP00000130767	0.0	901.0	KOG3796@1|root,KOG3796@2759|Eukaryota,38DUR@33154|Opisthokonta,3BBEQ@33208|Metazoa,3CT14@33213|Bilateria,47ZZW@7711|Chordata,494PJ@7742|Vertebrata,3J68U@40674|Mammalia,35GIA@314146|Euarchontoglires,4Q22F@9989|Rodentia	33208|Metazoa	U	transepithelial ammonium transport	RHBG	GO:0002262,GO:0002376,GO:0002520,GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006885,GO:0007275,GO:0008092,GO:0008150,GO:0008324,GO:0008519,GO:0009925,GO:0009987,GO:0012506,GO:0014731,GO:0015075,GO:0015267,GO:0015669,GO:0015670,GO:0015672,GO:0015695,GO:0015696,GO:0015893,GO:0016020,GO:0016021,GO:0016323,GO:0016324,GO:0019725,GO:0019755,GO:0022803,GO:0022840,GO:0022842,GO:0022857,GO:0030097,GO:0030099,GO:0030154,GO:0030218,GO:0030506,GO:0030659,GO:0031090,GO:0031224,GO:0031225,GO:0031226,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0034101,GO:0034220,GO:0042221,GO:0042493,GO:0042592,GO:0042802,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045177,GO:0045178,GO:0046658,GO:0048468,GO:0048513,GO:0048534,GO:0048731,GO:0048821,GO:0048856,GO:0048869,GO:0048871,GO:0048872,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055067,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0060586,GO:0061515,GO:0065007,GO:0065008,GO:0070633,GO:0070634,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0097272,GO:0097708,GO:0098590,GO:0098655,GO:0098771	-	ko:K06580	-	-	-	-	ko00000,ko02000,ko04090	1.A.11.4	-	-	Ammonium_transp
cor_55	9606.ENSP00000434364	0.0	1596.0	COG0733@1|root,KOG3660@2759|Eukaryota,38E26@33154|Opisthokonta,3BBRV@33208|Metazoa,3CRC1@33213|Bilateria,484NG@7711|Chordata,48XCM@7742|Vertebrata,3JCYE@40674|Mammalia,35EV7@314146|Euarchontoglires,4MDVY@9443|Primates,4N2SP@9604|Hominidae	33208|Metazoa	P	Sodium:neurotransmitter symporter family	SLC6A5	GO:0001504,GO:0001505,GO:0003333,GO:0003674,GO:0005215,GO:0005283,GO:0005295,GO:0005326,GO:0005328,GO:0005342,GO:0005343,GO:0005416,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006820,GO:0006836,GO:0006855,GO:0006865,GO:0007154,GO:0007267,GO:0007268,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015077,GO:0015081,GO:0015171,GO:0015175,GO:0015179,GO:0015187,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015318,GO:0015370,GO:0015375,GO:0015672,GO:0015711,GO:0015804,GO:0015807,GO:0015816,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0035725,GO:0042221,GO:0042493,GO:0043090,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0060012,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071944,GO:0089718,GO:0098655,GO:0098656,GO:0098657,GO:0098660,GO:0098662,GO:0098739,GO:0098916,GO:0099536,GO:0099537,GO:1902475,GO:1903804,GO:1903825,GO:1905039	-	ko:K05038	-	-	-	-	ko00000,ko02000	2.A.22.2	-	-	SNF
