## Wed Dec 27 18:27:27 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
34	4932.YDL021W	2.22e-232	638.0	COG0588@1|root,KOG0235@2759|Eukaryota,38DG0@33154|Opisthokonta,3NZNG@4751|Fungi,3QKWZ@4890|Ascomycota,3RS91@4891|Saccharomycetes,3S01H@4893|Saccharomycetaceae	4751|Fungi	G	Belongs to the phosphoglycerate mutase family. BPG- dependent PGAM subfamily	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	5.4.2.11	ko:K01834	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	iMM904.YOL056W,iND750.YOL056W	His_Phos_1
35	4932.YGL049C	0.0	1675.0	KOG0401@1|root,KOG0401@2759|Eukaryota,38BXU@33154|Opisthokonta,3NY2A@4751|Fungi,3QJBI@4890|Ascomycota,3RSC5@4891|Saccharomycetes,3RY1S@4893|Saccharomycetaceae	4751|Fungi	J	to Saccharomyces cerevisiae TIF4632 (YGL049C) and TIF4631 (YGR162W)	-	GO:0000932,GO:0002181,GO:0002183,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003743,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0006996,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0010494,GO:0016043,GO:0016281,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0031369,GO:0032991,GO:0034063,GO:0034622,GO:0034641,GO:0034645,GO:0035770,GO:0036464,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K03260	ko03013,ko05416,map03013,map05416	M00428	-	-	ko00000,ko00001,ko00002,ko03012,ko03019	-	-	-	MA3,MIF4G,eIF_4G1
36	4896.SPBP8B7.27.1	0.0	1605.0	COG5021@1|root,KOG0941@2759|Eukaryota,38BET@33154|Opisthokonta,3NUFY@4751|Fungi,3QM8S@4890|Ascomycota,3MBRB@451866|Taphrinomycotina	4751|Fungi	O	ubiquitin-protein ligase E3	HUL4	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0032446,GO:0036211,GO:0042763,GO:0042764,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0061630,GO:0061659,GO:0070647,GO:0071704,GO:0140096,GO:1901564	2.3.2.26	ko:K12232	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	HECT
37	10116.ENSRNOP00000035429	5.61e-39	133.0	2FCJX@1|root,2TDUR@2759|Eukaryota,3A4KF@33154|Opisthokonta,3BRKF@33208|Metazoa,3D795@33213|Bilateria,48F2B@7711|Chordata,49C2C@7742|Vertebrata,3JHAQ@40674|Mammalia,35QEC@314146|Euarchontoglires,4Q5VQ@9989|Rodentia	33208|Metazoa	Z	negative regulation of tubulin deacetylation	BEX4	GO:0000922,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005819,GO:0005856,GO:0005874,GO:0007059,GO:0007346,GO:0008092,GO:0008150,GO:0009892,GO:0009987,GO:0010605,GO:0015630,GO:0015631,GO:0019222,GO:0019899,GO:0030334,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0032879,GO:0040012,GO:0042127,GO:0042826,GO:0043014,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051270,GO:0051726,GO:0060255,GO:0065007,GO:0080090,GO:0090043,GO:0090311,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:1904428,GO:2000145	-	-	-	-	-	-	-	-	-	-	BEX
38	4896.SPCC576.02.1	6.81e-160	449.0	COG0388@1|root,KOG0806@2759|Eukaryota,39TKE@33154|Opisthokonta,3NWPN@4751|Fungi,3QRDI@4890|Ascomycota	4751|Fungi	E	racemase activity, acting on amino acids and derivatives	-	GO:0006807,GO:0008150,GO:0008152	-	-	-	-	-	-	-	-	-	-	Asp_Glu_race,CN_hydrolase
39	44689.DDB0185054	0.0	1485.0	COG0664@1|root,KOG1113@2759|Eukaryota,3XG5B@554915|Amoebozoa	554915|Amoebozoa	F	Cyclic nucleotide-monophosphate binding domain	-	GO:0003674,GO:0003824,GO:0004112,GO:0004114,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006195,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0008081,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009150,GO:0009154,GO:0009166,GO:0009187,GO:0009214,GO:0009259,GO:0009261,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019932,GO:0019934,GO:0019935,GO:0023052,GO:0030587,GO:0031152,GO:0031667,GO:0031668,GO:0031669,GO:0032502,GO:0033036,GO:0033554,GO:0034404,GO:0034613,GO:0034641,GO:0034654,GO:0034655,GO:0035556,GO:0042578,GO:0042594,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044764,GO:0046068,GO:0046069,GO:0046434,GO:0046483,GO:0046700,GO:0047555,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051641,GO:0051703,GO:0051704,GO:0051716,GO:0055086,GO:0065007,GO:0070727,GO:0071496,GO:0071704,GO:0072521,GO:0072523,GO:0072697,GO:0090702,GO:0098630,GO:0098743,GO:0099120,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1990778	-	-	-	-	-	-	-	-	-	-	Lactamase_B,cNMP_binding
40	9606.ENSP00000439056	0.0	1174.0	28P87@1|root,2QVVA@2759|Eukaryota,39UWZ@33154|Opisthokonta,3BM3Z@33208|Metazoa,3CUA1@33213|Bilateria,47Z92@7711|Chordata,492GU@7742|Vertebrata,3J38G@40674|Mammalia,35BMS@314146|Euarchontoglires,4MF7T@9443|Primates,4N5XK@9604|Hominidae	33208|Metazoa	Z	HAUS augmin-like complex subunit 5	HAUS5	GO:0000086,GO:0000226,GO:0000278,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005875,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007098,GO:0007346,GO:0008150,GO:0009987,GO:0010389,GO:0010564,GO:0015630,GO:0016043,GO:0022402,GO:0022406,GO:0022607,GO:0030030,GO:0030031,GO:0031023,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044770,GO:0044772,GO:0044782,GO:0044839,GO:0050789,GO:0050794,GO:0051179,GO:0051225,GO:0051640,GO:0051641,GO:0051726,GO:0060271,GO:0065007,GO:0070652,GO:0070925,GO:0071840,GO:0097711,GO:0120031,GO:0120036,GO:0140056,GO:1901987,GO:1901990,GO:1902749,GO:1903047	-	ko:K16588	-	-	-	-	ko00000,ko03036	-	-	-	HAUS5
41	4932.YIR004W	3.4e-279	767.0	COG2214@1|root,KOG0691@2759|Eukaryota,38GRI@33154|Opisthokonta,3NXFB@4751|Fungi,3QNC5@4890|Ascomycota,3RS7X@4891|Saccharomycetes,3RXZ1@4893|Saccharomycetaceae	4751|Fungi	O	to Saccharomyces cerevisiae DJP1 (YIR004W)	DJP1	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005829,GO:0005933,GO:0006457,GO:0006605,GO:0006625,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0007006,GO:0007031,GO:0008104,GO:0008150,GO:0009987,GO:0012505,GO:0015031,GO:0015833,GO:0015919,GO:0016043,GO:0016558,GO:0017038,GO:0030544,GO:0031072,GO:0033036,GO:0033365,GO:0034613,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043574,GO:0044424,GO:0044444,GO:0044464,GO:0044743,GO:0045040,GO:0045184,GO:0046907,GO:0051087,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0070585,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0072594,GO:0072655,GO:0072657,GO:0072662,GO:0072663,GO:0090150,GO:0090151	-	-	-	-	-	-	-	-	-	-	DnaJ,DnaJ-X
42	4932.YPL009C	0.0	1804.0	COG1293@1|root,KOG2030@2759|Eukaryota,38HSA@33154|Opisthokonta,3NXMF@4751|Fungi,3QKWA@4890|Ascomycota,3RTQX@4891|Saccharomycetes,3RZ8N@4893|Saccharomycetaceae	4751|Fungi	K	Saccharomyces cerevisiae YPL009c	-	GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006417,GO:0006508,GO:0006511,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0010498,GO:0010556,GO:0010608,GO:0019222,GO:0019538,GO:0019941,GO:0030163,GO:0031323,GO:0031326,GO:0032268,GO:0032991,GO:0034248,GO:0034641,GO:0034645,GO:0035770,GO:0036464,GO:0043021,GO:0043023,GO:0043043,GO:0043161,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0051603,GO:0060255,GO:0065007,GO:0071704,GO:0072344,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1990112,GO:1990116,GO:1990904,GO:2000112	-	-	-	-	-	-	-	-	-	-	DUF3441,DUF814,FbpA
43	4932.YJR117W	0.0	886.0	COG0501@1|root,KOG2719@2759|Eukaryota,38C73@33154|Opisthokonta,3NUIC@4751|Fungi,3QK2T@4890|Ascomycota,3RRA5@4891|Saccharomycetes,3RYCX@4893|Saccharomycetaceae	4751|Fungi	O	to Saccharomyces cerevisiae STE24 (YJR117W)	STE24	GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005637,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005789,GO:0006508,GO:0006807,GO:0007323,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009987,GO:0010467,GO:0012505,GO:0016020,GO:0016021,GO:0016485,GO:0016787,GO:0019538,GO:0019866,GO:0019867,GO:0030176,GO:0031090,GO:0031136,GO:0031137,GO:0031139,GO:0031224,GO:0031227,GO:0031965,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031984,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044429,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046999,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051604,GO:0065007,GO:0070011,GO:0071432,GO:0071586,GO:0071704,GO:0080120,GO:0098588,GO:0098805,GO:0098827,GO:0140096,GO:1901564,GO:2000241,GO:2000243	3.4.24.84	ko:K06013	ko00900,ko01130,map00900,map01130	-	R09845	RC00141	ko00000,ko00001,ko01000,ko01002,ko04147	-	-	-	Peptidase_M48,Peptidase_M48_N
44	9612.ENSCAFP00000034278	0.0	1120.0	COG5164@1|root,KOG1999@2759|Eukaryota,3AS8H@33154|Opisthokonta,3CQKA@33208|Metazoa,3E6TE@33213|Bilateria,48SEI@7711|Chordata,49NXR@7742|Vertebrata,3JQ9Z@40674|Mammalia,3EGQJ@33554|Carnivora	33208|Metazoa	U	Ribosome binding protein 1	RRBP1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0012505,GO:0016020,GO:0016021,GO:0019538,GO:0023052,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0032991,GO:0034641,GO:0034645,GO:0042175,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071704,GO:0098827,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K14000	ko04141,map04141	-	-	-	ko00000,ko00001	-	-	-	Rib_recp_KP_reg
45	4932.YDR292C	0.0	1214.0	COG0552@1|root,KOG0781@2759|Eukaryota,38EXV@33154|Opisthokonta,3NWSW@4751|Fungi,3QJPQ@4890|Ascomycota,3RTDS@4891|Saccharomycetes,3RZZ7@4893|Saccharomycetaceae	4751|Fungi	U	to Saccharomyces cerevisiae SRP101 (YDR292C)	SRP101	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005047,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005785,GO:0005789,GO:0005791,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0030867,GO:0031090,GO:0031984,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0035639,GO:0036094,GO:0042175,GO:0042886,GO:0043021,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045047,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0070972,GO:0071702,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0097159,GO:0097367,GO:0098588,GO:0098796,GO:0098827,GO:1901265,GO:1901363	-	ko:K13431,ko:K21989	ko03060,map03060	-	-	-	ko00000,ko00001,ko02000,ko02044	3.A.5.8	-	-	SRP-alpha_N,SRP54,SRP54_N,SRX
46	7227.FBpp0078273	3.76e-140	395.0	KOG4054@1|root,KOG4054@2759|Eukaryota,38FRW@33154|Opisthokonta,3BK5C@33208|Metazoa,3CXSX@33213|Bilateria,41YTC@6656|Arthropoda,3SKZM@50557|Insecta,44YK2@7147|Diptera,45SUM@7214|Drosophilidae	33208|Metazoa	S	It is involved in the biological process described with endoplasmic reticulum organization	JAGN1	GO:0000003,GO:0001555,GO:0002252,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002520,GO:0002521,GO:0002573,GO:0002791,GO:0002792,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006887,GO:0006928,GO:0006950,GO:0006952,GO:0006996,GO:0007028,GO:0007029,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007296,GO:0007423,GO:0008150,GO:0008407,GO:0009605,GO:0009607,GO:0009620,GO:0009653,GO:0009887,GO:0009987,GO:0009994,GO:0010033,GO:0010256,GO:0010646,GO:0010648,GO:0010817,GO:0012505,GO:0016020,GO:0016043,GO:0016049,GO:0016192,GO:0016477,GO:0019221,GO:0019953,GO:0022412,GO:0022414,GO:0022416,GO:0023051,GO:0023052,GO:0023057,GO:0030097,GO:0030099,GO:0030154,GO:0030223,GO:0030851,GO:0031984,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032880,GO:0032940,GO:0034097,GO:0038158,GO:0040007,GO:0040011,GO:0042175,GO:0042221,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0046676,GO:0046677,GO:0046883,GO:0046888,GO:0046903,GO:0048468,GO:0048477,GO:0048513,GO:0048519,GO:0048523,GO:0048534,GO:0048583,GO:0048585,GO:0048588,GO:0048589,GO:0048599,GO:0048609,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050708,GO:0050709,GO:0050789,GO:0050794,GO:0050796,GO:0050832,GO:0050896,GO:0050900,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051179,GO:0051223,GO:0051224,GO:0051234,GO:0051640,GO:0051641,GO:0051643,GO:0051649,GO:0051656,GO:0051674,GO:0051686,GO:0051704,GO:0051707,GO:0051716,GO:0060341,GO:0061178,GO:0061179,GO:0065007,GO:0065008,GO:0070201,GO:0070887,GO:0071236,GO:0071310,GO:0071345,GO:0071840,GO:0090087,GO:0090276,GO:0090278,GO:0097529,GO:0097530,GO:0098542,GO:0098827,GO:1903530,GO:1903531,GO:1904576,GO:1904577,GO:1904950,GO:1990266	-	ko:K05168	ko04060,ko04657,map04060,map04657	-	-	-	ko00000,ko00001,ko04050	-	-	-	Jagunal
47	9606.ENSP00000256255	2.13e-260	711.0	28KQW@1|root,2QT6Y@2759|Eukaryota,38PN7@33154|Opisthokonta,3BDYH@33208|Metazoa,3CSU9@33213|Bilateria,489E2@7711|Chordata,497RR@7742|Vertebrata,3JF3W@40674|Mammalia,35C4Y@314146|Euarchontoglires,4M6G9@9443|Primates,4MWCY@9604|Hominidae	33208|Metazoa	P	Negative regulator of store-operated Ca(2 ) entry (SOCE) involved in protecting cells from Ca(2 ) overfilling. In response to cytosolic Ca(2 ) elevation after endoplasmic reticulum Ca(2 ) refilling, promotes a slow inactivation of STIM (STIM1 or STIM2)- dependent SOCE activity possibly act by facilitating the deoligomerization of STIM to efficiently turn off ORAI when the endoplasmic reticulum lumen is filled with the appropriate Ca(2 ) levels, and thus preventing the overload of the cell with excessive Ca(2 ) ions	TMEM66	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0008150,GO:0010959,GO:0012505,GO:0016020,GO:0016021,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0032879,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043269,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0051049,GO:0051924,GO:0065007,GO:0098827,GO:2001256	-	-	-	-	-	-	-	-	-	-	SARAF
48	9606.ENSP00000348299	2.61e-303	826.0	KOG2177@1|root,KOG2177@2759|Eukaryota,39VNF@33154|Opisthokonta,3BHU3@33208|Metazoa,3CX9T@33213|Bilateria,4897G@7711|Chordata,493RR@7742|Vertebrata,3JA4U@40674|Mammalia,35D70@314146|Euarchontoglires,4M9JF@9443|Primates,4N4Y0@9604|Hominidae	33208|Metazoa	O	zinc-RING finger domain	TRIM13	GO:0002376,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006355,GO:0006464,GO:0006508,GO:0006511,GO:0006517,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009100,GO:0009314,GO:0009628,GO:0009653,GO:0009889,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010212,GO:0010243,GO:0010332,GO:0010468,GO:0010498,GO:0010506,GO:0010508,GO:0010556,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0012505,GO:0016020,GO:0016239,GO:0016241,GO:0016567,GO:0016740,GO:0019219,GO:0019222,GO:0019538,GO:0019787,GO:0019941,GO:0023051,GO:0023056,GO:0030163,GO:0030433,GO:0031323,GO:0031325,GO:0031326,GO:0031329,GO:0031331,GO:0031984,GO:0032446,GO:0032502,GO:0032897,GO:0033554,GO:0034976,GO:0036211,GO:0036503,GO:0036507,GO:0036508,GO:0040012,GO:0040013,GO:0042175,GO:0042221,GO:0043122,GO:0043123,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0043900,GO:0043901,GO:0043903,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0046782,GO:0048471,GO:0048518,GO:0048519,GO:0048522,GO:0048525,GO:0048583,GO:0048584,GO:0048856,GO:0050789,GO:0050792,GO:0050794,GO:0050896,GO:0051090,GO:0051091,GO:0051092,GO:0051171,GO:0051252,GO:0051603,GO:0051716,GO:0051865,GO:0060255,GO:0065007,GO:0065009,GO:0070647,GO:0071704,GO:0080090,GO:0097038,GO:0098827,GO:0140096,GO:1901135,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1902186,GO:1902187,GO:1902531,GO:1902533,GO:1903506,GO:1903900,GO:1903901,GO:1904380,GO:2000112,GO:2001141	2.3.2.27	ko:K12003	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-B_box,zf-RING_UBOX
49	4896.SPAC25B8.01.1	8.53e-115	329.0	KOG1110@1|root,KOG1110@2759|Eukaryota,3A5JW@33154|Opisthokonta,3P5DZ@4751|Fungi,3QXIP@4890|Ascomycota,3MEEW@451866|Taphrinomycotina	4751|Fungi	I	Belongs to the cytochrome b5 family	DAP1	GO:0003674,GO:0005488,GO:0005496,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005783,GO:0005789,GO:0006066,GO:0006629,GO:0006694,GO:0006696,GO:0008047,GO:0008150,GO:0008152,GO:0008202,GO:0008204,GO:0008289,GO:0008610,GO:0009058,GO:0009889,GO:0009987,GO:0012505,GO:0016020,GO:0016125,GO:0016126,GO:0016128,GO:0016129,GO:0019216,GO:0019218,GO:0019222,GO:0020037,GO:0030234,GO:0031323,GO:0031326,GO:0031410,GO:0031982,GO:0031984,GO:0032443,GO:0042175,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044093,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046165,GO:0046890,GO:0046906,GO:0048037,GO:0050789,GO:0050790,GO:0050794,GO:0050810,GO:0062012,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0097159,GO:0097384,GO:0097708,GO:0098772,GO:0098827,GO:0106118,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653,GO:1902930	-	ko:K17278	-	-	-	-	ko00000,ko04147	-	-	-	Cyt-b5
50	4932.YCR044C	3.22e-271	740.0	COG5237@1|root,KOG2970@2759|Eukaryota,39RGE@33154|Opisthokonta,3NWWT@4751|Fungi,3QJYB@4890|Ascomycota,3RT47@4891|Saccharomycetes,3RZBA@4893|Saccharomycetaceae	4751|Fungi	S	to Saccharomyces cerevisiae PER1 (YCR044C)	-	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0006873,GO:0006875,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0019538,GO:0019637,GO:0019725,GO:0030003,GO:0030026,GO:0031090,GO:0031224,GO:0031984,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0046916,GO:0048878,GO:0050801,GO:0055065,GO:0055071,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071704,GO:0090407,GO:0098588,GO:0098771,GO:0098805,GO:0098827,GO:0098852,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509	-	-	-	-	-	-	-	-	-	-	Per1
