## Wed Dec 27 23:45:57 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_devdv2sa/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
425	9598.ENSPTRP00000027982	0.0	1106.0	KOG1703@1|root,KOG1703@2759|Eukaryota,38NMV@33154|Opisthokonta,3BIUQ@33208|Metazoa,3D012@33213|Bilateria,481R2@7711|Chordata,48XX6@7742|Vertebrata,3J2FC@40674|Mammalia,35IJF@314146|Euarchontoglires,4MFKX@9443|Primates,4N1BX@9604|Hominidae	33208|Metazoa	TZ	Domain of unknown function (DUF4749)	PDLIM5	GO:0003008,GO:0003012,GO:0003298,GO:0003300,GO:0003301,GO:0003674,GO:0003779,GO:0005080,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0007275,GO:0007399,GO:0007507,GO:0008092,GO:0008150,GO:0009888,GO:0009987,GO:0010769,GO:0010975,GO:0014069,GO:0014706,GO:0014896,GO:0014897,GO:0015629,GO:0016020,GO:0016049,GO:0019899,GO:0019900,GO:0019901,GO:0022008,GO:0022603,GO:0022604,GO:0030016,GO:0030017,GO:0030018,GO:0030154,GO:0030159,GO:0031344,GO:0031674,GO:0032279,GO:0032501,GO:0032502,GO:0032947,GO:0035051,GO:0035265,GO:0040007,GO:0042692,GO:0042805,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0044087,GO:0044422,GO:0044424,GO:0044444,GO:0044449,GO:0044456,GO:0044464,GO:0045202,GO:0045595,GO:0045664,GO:0047485,GO:0048468,GO:0048513,GO:0048588,GO:0048589,GO:0048699,GO:0048731,GO:0048738,GO:0048814,GO:0048856,GO:0048869,GO:0050767,GO:0050773,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0051128,GO:0051146,GO:0051239,GO:0051960,GO:0051963,GO:0055001,GO:0055002,GO:0055006,GO:0055007,GO:0055013,GO:0055017,GO:0060284,GO:0060419,GO:0060537,GO:0060998,GO:0061001,GO:0061049,GO:0061061,GO:0065007,GO:0065008,GO:0072359,GO:0097458,GO:0098794,GO:0098984,GO:0099080,GO:0099081,GO:0099175,GO:0099512,GO:0099572,GO:0120035,GO:2000026	-	-	-	-	-	-	-	-	-	-	DUF4749,LIM,PDZ
426	7237.FBpp0297845	0.0	873.0	COG3751@1|root,KOG3844@2759|Eukaryota,38GJE@33154|Opisthokonta,3BA3J@33208|Metazoa,3CX1W@33213|Bilateria,41X51@6656|Arthropoda,3SMCJ@50557|Insecta,44ZPQ@7147|Diptera	33208|Metazoa	B	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors. It is involved in the biological process described with oxidation-reduction process	OGFOD1	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006417,GO:0006449,GO:0006464,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008283,GO:0009889,GO:0009987,GO:0010468,GO:0010494,GO:0010556,GO:0010608,GO:0016043,GO:0016491,GO:0016705,GO:0016706,GO:0018126,GO:0018193,GO:0018208,GO:0019222,GO:0019511,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0031323,GO:0031326,GO:0031543,GO:0031544,GO:0032268,GO:0032991,GO:0034063,GO:0034248,GO:0034622,GO:0035770,GO:0036211,GO:0036464,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043244,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051213,GO:0051246,GO:0055114,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0140096,GO:1901564,GO:1990904,GO:2000112	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy_4,Ofd1_CTDD
427	7227.FBpp0083715	4.34e-236	649.0	COG1161@1|root,KOG2485@2759|Eukaryota,38FQX@33154|Opisthokonta,3BEF4@33208|Metazoa,3CUEY@33213|Bilateria,41V53@6656|Arthropoda,3SJVR@50557|Insecta,44XZS@7147|Diptera,45MUP@7214|Drosophilidae	33208|Metazoa	C	Plays a role in the regulation of the mitochondrial ribosome assembly and of translational activity	MTG1	GO:0000313,GO:0003674,GO:0003824,GO:0003924,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005759,GO:0005761,GO:0005840,GO:0006417,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0010608,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019222,GO:0019866,GO:0022613,GO:0031090,GO:0031323,GO:0031326,GO:0031966,GO:0031967,GO:0031974,GO:0031975,GO:0032268,GO:0032991,GO:0034248,GO:0042254,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043576,GO:0044057,GO:0044065,GO:0044085,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051239,GO:0051246,GO:0060255,GO:0065007,GO:0070013,GO:0070129,GO:0071840,GO:0080090,GO:0098798,GO:1990904,GO:2000112	-	ko:K19828	-	-	-	-	ko00000,ko03009,ko03029	-	-	-	MMR_HSR1
428	10116.ENSRNOP00000037827	1.24e-313	858.0	COG0814@1|root,KOG1304@2759|Eukaryota,39Z5Z@33154|Opisthokonta,3BMVP@33208|Metazoa,3CYPK@33213|Bilateria,48B0U@7711|Chordata,495C4@7742|Vertebrata,3JFHT@40674|Mammalia,358W7@314146|Euarchontoglires,4PTND@9989|Rodentia	33208|Metazoa	E	amino acid:proton symporter activity	SLC36A3	GO:0003333,GO:0003674,GO:0005215,GO:0005280,GO:0005326,GO:0005342,GO:0005416,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006836,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015077,GO:0015078,GO:0015171,GO:0015175,GO:0015179,GO:0015180,GO:0015187,GO:0015193,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015711,GO:0015804,GO:0015807,GO:0015808,GO:0015816,GO:0015824,GO:0015849,GO:0015893,GO:0016020,GO:0022804,GO:0022857,GO:0022858,GO:0022890,GO:0031090,GO:0032328,GO:0034220,GO:0035524,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0098588,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:0098805,GO:1902475,GO:1902600,GO:1903825,GO:1905039	-	ko:K14209	ko04138,map04138	-	-	-	ko00000,ko00001,ko02000,ko04131	2.A.18.8	-	-	Aa_trans
429	7897.ENSLACP00000020198	1.37e-165	473.0	KOG3656@1|root,KOG3656@2759|Eukaryota,38EMR@33154|Opisthokonta,3BG62@33208|Metazoa,3CU0U@33213|Bilateria,487WX@7711|Chordata,491ER@7742|Vertebrata	33208|Metazoa	T	regulation of inhibitory G-protein coupled receptor phosphorylation	-	GO:0001568,GO:0001570,GO:0001653,GO:0001667,GO:0001702,GO:0001704,GO:0001706,GO:0001932,GO:0001934,GO:0001936,GO:0001938,GO:0001944,GO:0001945,GO:0002009,GO:0002011,GO:0003674,GO:0004888,GO:0004930,GO:0005575,GO:0005623,GO:0005886,GO:0006873,GO:0006874,GO:0006875,GO:0006928,GO:0007154,GO:0007163,GO:0007165,GO:0007186,GO:0007204,GO:0007275,GO:0007369,GO:0007492,GO:0007507,GO:0008078,GO:0008150,GO:0008277,GO:0008284,GO:0008528,GO:0009653,GO:0009790,GO:0009888,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0010522,GO:0010524,GO:0010562,GO:0010604,GO:0010646,GO:0010648,GO:0010959,GO:0014706,GO:0016020,GO:0016477,GO:0019220,GO:0019222,GO:0019725,GO:0022603,GO:0023051,GO:0023052,GO:0023057,GO:0030003,GO:0030010,GO:0030154,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032879,GO:0032925,GO:0034762,GO:0034764,GO:0034765,GO:0034767,GO:0035239,GO:0035295,GO:0035476,GO:0035479,GO:0035987,GO:0038023,GO:0040011,GO:0042074,GO:0042127,GO:0042325,GO:0042327,GO:0042592,GO:0043269,GO:0043270,GO:0043949,GO:0043951,GO:0044464,GO:0045765,GO:0045766,GO:0045937,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048598,GO:0048646,GO:0048729,GO:0048731,GO:0048738,GO:0048856,GO:0048869,GO:0048870,GO:0048878,GO:0050678,GO:0050679,GO:0050789,GO:0050793,GO:0050794,GO:0050801,GO:0050896,GO:0051049,GO:0051050,GO:0051094,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051279,GO:0051281,GO:0051282,GO:0051480,GO:0051674,GO:0051716,GO:0051924,GO:0051928,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055113,GO:0060089,GO:0060182,GO:0060183,GO:0060255,GO:0060341,GO:0060429,GO:0060537,GO:0060976,GO:0065007,GO:0065008,GO:0071944,GO:0072358,GO:0072359,GO:0072503,GO:0072507,GO:0080090,GO:0090092,GO:0090162,GO:0090504,GO:0098771,GO:1900107,GO:1901342,GO:1902531,GO:1902532,GO:1903169,GO:1903587,GO:1903589,GO:1903670,GO:1903672,GO:1904018,GO:1904062,GO:1904064,GO:1904323,GO:1904325,GO:1904427,GO:2000026	-	ko:K04174	ko04080,ko04371,map04080,map04371	-	-	-	ko00000,ko00001,ko04030	9.A.14.13.10	-	-	7tm_1
430	6238.CBG18001	0.0	2777.0	COG2183@1|root,KOG1856@2759|Eukaryota,38BWK@33154|Opisthokonta,3B9C5@33208|Metazoa,3CSRA@33213|Bilateria,40CG1@6231|Nematoda,1KUDV@119089|Chromadorea,40S36@6236|Rhabditida	33208|Metazoa	K	May regulate transcriptional elongation by RNA polymerase II	SUPT6H	GO:0000003,GO:0000018,GO:0000785,GO:0000988,GO:0000990,GO:0000991,GO:0001756,GO:0002064,GO:0002065,GO:0002066,GO:0002637,GO:0002682,GO:0002694,GO:0002697,GO:0002700,GO:0002703,GO:0002706,GO:0002712,GO:0002759,GO:0002784,GO:0002805,GO:0002819,GO:0002822,GO:0002831,GO:0002889,GO:0002920,GO:0003002,GO:0003006,GO:0003674,GO:0003682,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005703,GO:0005705,GO:0006139,GO:0006325,GO:0006338,GO:0006342,GO:0006351,GO:0006354,GO:0006355,GO:0006357,GO:0006366,GO:0006368,GO:0006725,GO:0006807,GO:0006996,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007389,GO:0007423,GO:0007507,GO:0008023,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009299,GO:0009653,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009952,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010639,GO:0010793,GO:0016043,GO:0016070,GO:0016071,GO:0016458,GO:0016604,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0031056,GO:0031057,GO:0031060,GO:0031061,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031399,GO:0031400,GO:0031491,GO:0031974,GO:0031981,GO:0032101,GO:0032239,GO:0032268,GO:0032269,GO:0032386,GO:0032501,GO:0032502,GO:0032504,GO:0032774,GO:0032784,GO:0032786,GO:0032879,GO:0032880,GO:0032968,GO:0032991,GO:0033043,GO:0033044,GO:0033157,GO:0034243,GO:0034248,GO:0034641,GO:0034645,GO:0034654,GO:0034728,GO:0035050,GO:0035282,GO:0035295,GO:0035327,GO:0035363,GO:0040029,GO:0042393,GO:0042789,GO:0043009,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043583,GO:0043900,GO:0043933,GO:0043954,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044703,GO:0044877,GO:0045191,GO:0045595,GO:0045814,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0046822,GO:0046825,GO:0046831,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048568,GO:0048583,GO:0048609,GO:0048646,GO:0048731,GO:0048839,GO:0048856,GO:0048869,GO:0050684,GO:0050776,GO:0050789,GO:0050793,GO:0050794,GO:0050864,GO:0050865,GO:0051049,GO:0051052,GO:0051128,GO:0051129,GO:0051147,GO:0051171,GO:0051172,GO:0051173,GO:0051223,GO:0051239,GO:0051246,GO:0051248,GO:0051249,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051704,GO:0060255,GO:0060341,GO:0060429,GO:0061053,GO:0061085,GO:0061086,GO:0065007,GO:0070013,GO:0070201,GO:0070827,GO:0071599,GO:0071704,GO:0071824,GO:0071840,GO:0072359,GO:0080090,GO:0090087,GO:0090304,GO:0097659,GO:0098687,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1902275,GO:1902679,GO:1902680,GO:1903311,GO:1903506,GO:1903507,GO:1903508,GO:1903827,GO:1905268,GO:2000026,GO:2000112,GO:2000113,GO:2000197,GO:2001141,GO:2001251	-	ko:K11292	-	-	-	-	ko00000,ko03021,ko03036	-	-	-	DLD,HHH_7,HTH_44,S1,SH2_2,SPT6_acidic,YqgF
431	9606.ENSP00000406164	1.13e-248	681.0	29789@1|root,2RE7T@2759|Eukaryota,39TAW@33154|Opisthokonta,3BIEH@33208|Metazoa,3CWFC@33213|Bilateria,480UG@7711|Chordata,495DK@7742|Vertebrata,3J237@40674|Mammalia,35FFF@314146|Euarchontoglires,4M9VG@9443|Primates,4MWRW@9604|Hominidae	33208|Metazoa	S	Geminin coiled-coil	GMNC	GO:0003674,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008283,GO:0009058,GO:0009059,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0044782,GO:0046483,GO:0060271,GO:0070925,GO:0071704,GO:0071840,GO:0090304,GO:0120031,GO:0120036,GO:1901360,GO:1901576	-	-	-	-	-	-	-	-	-	-	-
432	4932.YNR055C	0.0	1201.0	KOG0255@1|root,KOG0255@2759|Eukaryota,38HQU@33154|Opisthokonta,3NVFQ@4751|Fungi,3QQ7R@4890|Ascomycota,3RRYA@4891|Saccharomycetes,3S0W4@4893|Saccharomycetaceae	4751|Fungi	S	Major Facilitator Superfamily	HOL1	GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0015075,GO:0015318,GO:0015665,GO:0015850,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0031224,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098655,GO:1901618	-	-	-	-	-	-	-	-	-	-	MFS_1
433	10116.ENSRNOP00000019403	0.0	1273.0	KOG1721@1|root,KOG1721@2759|Eukaryota,38QYR@33154|Opisthokonta,3B9BZ@33208|Metazoa,3CT07@33213|Bilateria,48BAP@7711|Chordata,48XPV@7742|Vertebrata,3J54F@40674|Mammalia,35J16@314146|Euarchontoglires,4PS9A@9989|Rodentia	33208|Metazoa	K	positive regulation of hydrogen sulfide biosynthetic process	SP1	GO:0000003,GO:0000228,GO:0000785,GO:0000790,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001085,GO:0001103,GO:0001228,GO:0001501,GO:0001503,GO:0001654,GO:0001701,GO:0001824,GO:0001825,GO:0001829,GO:0001889,GO:0001890,GO:0001892,GO:0001936,GO:0001938,GO:0002262,GO:0002376,GO:0002520,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0006979,GO:0007275,GO:0007423,GO:0007565,GO:0008022,GO:0008134,GO:0008150,GO:0008152,GO:0008284,GO:0009058,GO:0009059,GO:0009299,GO:0009301,GO:0009653,GO:0009719,GO:0009725,GO:0009790,GO:0009792,GO:0009887,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010594,GO:0010595,GO:0010604,GO:0010628,GO:0010632,GO:0010634,GO:0016070,GO:0016071,GO:0016073,GO:0017053,GO:0018130,GO:0019216,GO:0019218,GO:0019219,GO:0019222,GO:0019438,GO:0019899,GO:0019904,GO:0022414,GO:0022603,GO:0030097,GO:0030099,GO:0030154,GO:0030218,GO:0030219,GO:0030323,GO:0030324,GO:0030334,GO:0030335,GO:0031076,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032774,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032991,GO:0032993,GO:0033194,GO:0034101,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0035035,GO:0035295,GO:0035326,GO:0035821,GO:0040012,GO:0040017,GO:0042127,GO:0042221,GO:0042592,GO:0042762,GO:0042789,GO:0042795,GO:0042802,GO:0042803,GO:0042826,GO:0043009,GO:0043010,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043353,GO:0043425,GO:0043434,GO:0043455,GO:0043535,GO:0043536,GO:0043565,GO:0043900,GO:0043902,GO:0043903,GO:0043921,GO:0043923,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044703,GO:0044706,GO:0045540,GO:0045765,GO:0045766,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0046782,GO:0046890,GO:0046983,GO:0048048,GO:0048513,GO:0048518,GO:0048522,GO:0048524,GO:0048534,GO:0048562,GO:0048568,GO:0048592,GO:0048593,GO:0048596,GO:0048598,GO:0048608,GO:0048609,GO:0048646,GO:0048706,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0048872,GO:0050434,GO:0050678,GO:0050679,GO:0050789,GO:0050792,GO:0050793,GO:0050794,GO:0050810,GO:0050896,GO:0051094,GO:0051171,GO:0051173,GO:0051176,GO:0051239,GO:0051240,GO:0051252,GO:0051254,GO:0051270,GO:0051272,GO:0051702,GO:0051704,GO:0051716,GO:0051817,GO:0051851,GO:0052312,GO:0052472,GO:0060136,GO:0060216,GO:0060255,GO:0060541,GO:0061008,GO:0061458,GO:0062012,GO:0065007,GO:0065008,GO:0070013,GO:0070491,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0071837,GO:0080090,GO:0090181,GO:0090304,GO:0090596,GO:0097159,GO:0097659,GO:0098781,GO:0100057,GO:0106118,GO:0140110,GO:1900239,GO:1900376,GO:1900378,GO:1901342,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902680,GO:1902930,GO:1903506,GO:1903508,GO:1904018,GO:1904826,GO:1904828,GO:1905562,GO:1905564,GO:1990837,GO:2000026,GO:2000112,GO:2000145,GO:2000147,GO:2001141	-	ko:K04684,ko:K09200	ko01522,ko04137,ko04350,ko04915,ko04927,ko04934,ko05016,ko05200,ko05202,ko05224,ko05231,map01522,map04137,map04350,map04915,map04927,map04934,map05016,map05200,map05202,map05224,map05231	-	-	-	ko00000,ko00001,ko03000,ko03029	-	-	-	zf-C2H2
434	9606.ENSP00000367065	2.9e-105	305.0	KOG4304@1|root,KOG4304@2759|Eukaryota,3A123@33154|Opisthokonta,3BPT9@33208|Metazoa,3D6MU@33213|Bilateria,48EEV@7711|Chordata,49AXZ@7742|Vertebrata,3JGSP@40674|Mammalia,35PUM@314146|Euarchontoglires,4MJRW@9443|Primates,4MV01@9604|Hominidae	33208|Metazoa	K	Orange domain	HES2	GO:0000122,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001078,GO:0001227,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008134,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	-	ko:K09087	ko05165,map05165	-	-	-	ko00000,ko00001,ko03000	-	-	-	HLH,Hairy_orange
435	7165.AGAP005563-PA	0.0	1452.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3BCIB@33208|Metazoa,3CWVB@33213|Bilateria,41VXU@6656|Arthropoda,3SHHP@50557|Insecta,450SK@7147|Diptera,45DM6@7148|Nematocera	33208|Metazoa	P	High-capacity facilitative transporter for trehalose. Does not transport maltose, sucrose or lactose. Mediates the bidirectional transfer of trehalose. Responsible for the transport of trehalose synthesized in the fat body and the incorporation of trehalose into other tissues that require a carbon source, thereby regulating trehalose levels in the hemolymph	Tret1	GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015154,GO:0015157,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015574,GO:0015672,GO:0015749,GO:0015766,GO:0015771,GO:0015772,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0044464,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:1902600,GO:1904659	-	ko:K08145,ko:K14258	-	-	-	-	ko00000,ko02000	2.A.1.1,2.A.1.1.46	-	-	Sugar_tr
436	9606.ENSP00000379228	0.0	3031.0	COG5021@1|root,KOG0940@2759|Eukaryota,38BYB@33154|Opisthokonta,3BG98@33208|Metazoa,3CRA1@33213|Bilateria,4813J@7711|Chordata,493E0@7742|Vertebrata,3J4I9@40674|Mammalia,35JXB@314146|Euarchontoglires,4MEWJ@9443|Primates,4MTWV@9604|Hominidae	33208|Metazoa	O	N-terminal domain of E3 ubiquitin-protein ligase HECW1 and 2	HECW1	GO:0002831,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005819,GO:0005829,GO:0005856,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009966,GO:0009968,GO:0009987,GO:0010498,GO:0010564,GO:0010646,GO:0010648,GO:0010965,GO:0015630,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0023051,GO:0023057,GO:0030071,GO:0030111,GO:0030163,GO:0030178,GO:0031347,GO:0032101,GO:0032446,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043412,GO:0043632,GO:0043900,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0051128,GO:0051603,GO:0051726,GO:0051783,GO:0051983,GO:0060828,GO:0061630,GO:0061659,GO:0065007,GO:0070647,GO:0071704,GO:0072686,GO:0080134,GO:0090090,GO:0140096,GO:1900424,GO:1901564,GO:1901565,GO:1901575,GO:1901987,GO:1901990,GO:1902099,GO:1905818	2.3.2.26	ko:K12167,ko:K12168	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	C2,HECT,HECW_N,WW
