## Wed Dec 27 23:31:35 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ecmv9fyc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ecmv9fyc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ecmv9fyc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
10	9593.ENSGGOP00000008765	0.0	865.0	COG4409@1|root,2QSIT@2759|Eukaryota,39G5C@33154|Opisthokonta,3BJR5@33208|Metazoa,3D21T@33213|Bilateria,4833F@7711|Chordata,48YIF@7742|Vertebrata,3J47D@40674|Mammalia,35JQA@314146|Euarchontoglires,4M8MB@9443|Primates,4MXGB@9604|Hominidae	33208|Metazoa	I	Sialidase 1 (Lysosomal sialidase)	NEU1	GO:0000323,GO:0001573,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0004308,GO:0004553,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0005975,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006672,GO:0006687,GO:0006689,GO:0006807,GO:0006810,GO:0006887,GO:0006955,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009056,GO:0009311,GO:0009313,GO:0009986,GO:0009987,GO:0010720,GO:0010975,GO:0010976,GO:0012505,GO:0016020,GO:0016042,GO:0016052,GO:0016192,GO:0016787,GO:0016798,GO:0016997,GO:0019377,GO:0022008,GO:0030054,GO:0030141,GO:0030149,GO:0030154,GO:0031344,GO:0031346,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032501,GO:0032502,GO:0032940,GO:0034641,GO:0034774,GO:0035580,GO:0036230,GO:0042119,GO:0042127,GO:0042581,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0043603,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044422,GO:0044424,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0046466,GO:0046479,GO:0046514,GO:0046903,GO:0048518,GO:0048522,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051960,GO:0051962,GO:0060205,GO:0060284,GO:0065007,GO:0070013,GO:0071704,GO:0097708,GO:0099503,GO:0120035,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1903509,GO:2000026,GO:2000291	3.2.1.18	ko:K01186	ko00511,ko00600,ko04142,map00511,map00600,map04142	-	R04018	RC00028,RC00077	ko00000,ko00001,ko01000,ko02042	-	GH33	-	BNR_2
11	7227.FBpp0081651	0.0	913.0	2B5CR@1|root,2S0IT@2759|Eukaryota,39N6H@33154|Opisthokonta,3CPRT@33208|Metazoa,3E5X1@33213|Bilateria,41ZHC@6656|Arthropoda,3SMTG@50557|Insecta,452E9@7147|Diptera,45X0T@7214|Drosophilidae	33208|Metazoa	A	transcription cofactor activity. It is involved in the biological process described with	mtTFB2	GO:0000154,GO:0000179,GO:0000959,GO:0001510,GO:0003674,GO:0003712,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006139,GO:0006351,GO:0006364,GO:0006390,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009058,GO:0009059,GO:0009451,GO:0009889,GO:0009987,GO:0010467,GO:0010556,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022613,GO:0031167,GO:0031323,GO:0031326,GO:0031974,GO:0032259,GO:0032774,GO:0034470,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097659,GO:0140053,GO:0140098,GO:0140102,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2001141	-	ko:K17653	-	-	-	-	ko00000,ko01000,ko03029	-	-	-	RrnaAD
12	10090.ENSMUSP00000040920	1.33e-170	482.0	KOG0487@1|root,KOG0487@2759|Eukaryota,38E9B@33154|Opisthokonta,3BH8G@33208|Metazoa,3CR6A@33213|Bilateria,48BGZ@7711|Chordata,48WWR@7742|Vertebrata,3J6QB@40674|Mammalia,35KID@314146|Euarchontoglires,4PUEG@9989|Rodentia	33208|Metazoa	K	Protein of unknown function (DUF3528)	HOXA11	GO:0000003,GO:0000981,GO:0001501,GO:0001655,GO:0001656,GO:0001657,GO:0001658,GO:0001704,GO:0001707,GO:0001708,GO:0001710,GO:0001759,GO:0001763,GO:0001822,GO:0001823,GO:0002009,GO:0003002,GO:0003006,GO:0003156,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0006355,GO:0006357,GO:0007275,GO:0007276,GO:0007283,GO:0007338,GO:0007369,GO:0007389,GO:0007498,GO:0007501,GO:0007548,GO:0008150,GO:0008406,GO:0008584,GO:0009566,GO:0009653,GO:0009790,GO:0009792,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009952,GO:0009953,GO:0009954,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010720,GO:0019219,GO:0019222,GO:0019953,GO:0022414,GO:0022603,GO:0030154,GO:0030326,GO:0031128,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032330,GO:0032332,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0032993,GO:0035107,GO:0035108,GO:0035113,GO:0035115,GO:0035136,GO:0035239,GO:0035295,GO:0040007,GO:0042733,GO:0043009,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044703,GO:0045137,GO:0045165,GO:0045595,GO:0045597,GO:0045893,GO:0045935,GO:0046546,GO:0046661,GO:0048232,GO:0048332,GO:0048333,GO:0048513,GO:0048518,GO:0048522,GO:0048562,GO:0048568,GO:0048589,GO:0048598,GO:0048608,GO:0048609,GO:0048646,GO:0048704,GO:0048705,GO:0048706,GO:0048729,GO:0048731,GO:0048736,GO:0048754,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051094,GO:0051171,GO:0051173,GO:0051216,GO:0051239,GO:0051240,GO:0051252,GO:0051254,GO:0051704,GO:0060065,GO:0060173,GO:0060255,GO:0060272,GO:0060284,GO:0060348,GO:0060349,GO:0060350,GO:0060351,GO:0060429,GO:0060562,GO:0060675,GO:0060795,GO:0060993,GO:0061035,GO:0061036,GO:0061138,GO:0061326,GO:0061333,GO:0061448,GO:0061458,GO:0065007,GO:0070013,GO:0072001,GO:0072006,GO:0072009,GO:0072028,GO:0072073,GO:0072078,GO:0072080,GO:0072088,GO:0072163,GO:0072164,GO:0072171,GO:0072498,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000026,GO:2000027,GO:2000112,GO:2001141	-	ko:K09296,ko:K17443,ko:K21951	ko05202,map05202	-	-	-	ko00000,ko00001,ko03000	-	-	-	DUF3528,Homeobox
13	8364.ENSXETP00000001432	4.26e-256	708.0	COG1565@1|root,KOG2901@2759|Eukaryota,38KMN@33154|Opisthokonta,3BB1T@33208|Metazoa,3CZEC@33213|Bilateria,482K7@7711|Chordata,492C1@7742|Vertebrata	33208|Metazoa	S	Arginine methyltransferase involved in the assembly or stability of mitochondrial NADH ubiquinone oxidoreductase complex (complex I)	NDUFAF7	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006139,GO:0006163,GO:0006464,GO:0006479,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007005,GO:0007275,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008213,GO:0008276,GO:0008757,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009790,GO:0009792,GO:0009987,GO:0010257,GO:0016043,GO:0016273,GO:0016274,GO:0016740,GO:0016741,GO:0017144,GO:0018193,GO:0018195,GO:0018216,GO:0019538,GO:0019637,GO:0019693,GO:0019899,GO:0019918,GO:0022607,GO:0031974,GO:0032259,GO:0032501,GO:0032502,GO:0032981,GO:0033108,GO:0034622,GO:0034641,GO:0035243,GO:0035246,GO:0035247,GO:0036211,GO:0043009,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046034,GO:0046483,GO:0048856,GO:0055086,GO:0065003,GO:0070013,GO:0071704,GO:0071840,GO:0072521,GO:0140096,GO:1901135,GO:1901360,GO:1901564	3.1.1.13	ko:K01052,ko:K18164	ko00100,ko04142,ko04714,ko04979,map00100,map04142,map04714,map04979	-	R01462	RC00055,RC00523	ko00000,ko00001,ko01000,ko03029	-	-	-	Methyltransf_28
14	3702.AT3G18440.1	0.0	1193.0	KOG4711@1|root,KOG4711@2759|Eukaryota,37SAD@33090|Viridiplantae,3GCE3@35493|Streptophyta,3HP0H@3699|Brassicales	35493|Streptophyta	S	aluminum-activated malate transporter	-	GO:0000325,GO:0003674,GO:0005215,GO:0005216,GO:0005253,GO:0005310,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0008150,GO:0008509,GO:0008514,GO:0009705,GO:0009987,GO:0010118,GO:0015075,GO:0015103,GO:0015140,GO:0015267,GO:0015318,GO:0015556,GO:0015698,GO:0015711,GO:0015740,GO:0015743,GO:0015849,GO:0016020,GO:0022803,GO:0022838,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071423,GO:0071702,GO:0090332,GO:0098588,GO:0098656,GO:0098805,GO:1903825,GO:1905039	-	-	-	-	-	-	-	-	-	-	ALMT
15	243230.DR_2011	3.18e-200	554.0	COG0336@1|root,COG0336@2|Bacteria,1WIZS@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	J	Belongs to the RNA methyltransferase TrmD family	trmD	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0016772,GO:0016779,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050518,GO:0070567,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.1.1.228	ko:K00554	-	-	R00597	RC00003,RC00334	ko00000,ko01000,ko03016	-	-	-	tRNA_m1G_MT
16	9606.ENSP00000284110	6.08e-294	802.0	KOG3704@1|root,KOG3704@2759|Eukaryota,38F53@33154|Opisthokonta,3BBC6@33208|Metazoa,3CSSA@33213|Bilateria,480NP@7711|Chordata,48VX4@7742|Vertebrata,3JDZJ@40674|Mammalia,35GXE@314146|Euarchontoglires,4MEC9@9443|Primates,4MYH0@9604|Hominidae	33208|Metazoa	O	Sulfotransferase domain	HS3ST3A1	GO:0000139,GO:0001654,GO:0001745,GO:0002009,GO:0002165,GO:0003002,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005796,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006029,GO:0006807,GO:0006996,GO:0007032,GO:0007033,GO:0007040,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007275,GO:0007389,GO:0007399,GO:0007423,GO:0007444,GO:0007447,GO:0007450,GO:0007472,GO:0007474,GO:0007476,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008146,GO:0008150,GO:0008152,GO:0008407,GO:0008467,GO:0008586,GO:0008587,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009953,GO:0009987,GO:0010256,GO:0010721,GO:0012505,GO:0015012,GO:0015015,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0016348,GO:0016740,GO:0016782,GO:0019538,GO:0022008,GO:0022416,GO:0023052,GO:0030154,GO:0030166,GO:0030201,GO:0030203,GO:0031090,GO:0031224,GO:0031226,GO:0031974,GO:0031984,GO:0032501,GO:0032502,GO:0032535,GO:0034483,GO:0034645,GO:0035107,GO:0035114,GO:0035120,GO:0035218,GO:0035220,GO:0035222,GO:0035239,GO:0035282,GO:0035285,GO:0035295,GO:0036011,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045595,GO:0045596,GO:0048190,GO:0048513,GO:0048519,GO:0048523,GO:0048563,GO:0048569,GO:0048592,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048856,GO:0048869,GO:0050767,GO:0050768,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051036,GO:0051093,GO:0051239,GO:0051241,GO:0051716,GO:0051960,GO:0051961,GO:0060284,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0071840,GO:0071944,GO:0080171,GO:0090066,GO:0090596,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:2000026	2.8.2.30	ko:K07809,ko:K09678,ko:K09679	ko00534,map00534	-	-	-	ko00000,ko00001,ko01000,ko01003	-	-	-	Sulfotransfer_1
17	10090.ENSMUSP00000069429	3.57e-210	582.0	28KP1@1|root,2QT4W@2759|Eukaryota,39RJU@33154|Opisthokonta,3BA0E@33208|Metazoa,3D1SX@33213|Bilateria,483DA@7711|Chordata,48VPX@7742|Vertebrata,3J7D2@40674|Mammalia,35G25@314146|Euarchontoglires,4PZ23@9989|Rodentia	33208|Metazoa	U	regulation of opioid receptor signaling pathway	SYP	GO:0000149,GO:0003674,GO:0005488,GO:0005496,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006897,GO:0006996,GO:0007154,GO:0007267,GO:0007268,GO:0008021,GO:0008150,GO:0008277,GO:0008289,GO:0009966,GO:0009987,GO:0010033,GO:0010243,GO:0010256,GO:0010646,GO:0012505,GO:0012506,GO:0015485,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0016188,GO:0016192,GO:0017075,GO:0017157,GO:0019899,GO:0019904,GO:0019905,GO:0021700,GO:0023051,GO:0023052,GO:0030133,GO:0030135,GO:0030136,GO:0030141,GO:0030285,GO:0030424,GO:0030658,GO:0030659,GO:0030667,GO:0030672,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031410,GO:0031594,GO:0031982,GO:0032502,GO:0032879,GO:0032934,GO:0032991,GO:0033267,GO:0036094,GO:0036465,GO:0042169,GO:0042221,GO:0042583,GO:0042584,GO:0042734,GO:0042802,GO:0042995,GO:0043005,GO:0043178,GO:0043195,GO:0043226,GO:0043227,GO:0043229,GO:0043621,GO:0043679,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044877,GO:0045202,GO:0045920,GO:0048167,GO:0048168,GO:0048169,GO:0048172,GO:0048488,GO:0048499,GO:0048519,GO:0048523,GO:0048583,GO:0048786,GO:0050789,GO:0050794,GO:0050804,GO:0050896,GO:0051020,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051716,GO:0060076,GO:0060627,GO:0061024,GO:0065007,GO:0065008,GO:0070382,GO:0070887,GO:0071310,GO:0071840,GO:0071944,GO:0097060,GO:0097159,GO:0097458,GO:0097708,GO:0098563,GO:0098588,GO:0098590,GO:0098657,GO:0098793,GO:0098805,GO:0098916,GO:0099003,GO:0099177,GO:0099501,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0120025,GO:0120038,GO:0150034,GO:1901652,GO:1901698,GO:1901700,GO:1903530,GO:1903531,GO:1904645,GO:2000474	-	-	-	-	-	-	-	-	-	-	MARVEL
18	4896.SPBC1861.08c.1	6.36e-166	464.0	COG4886@1|root,KOG1644@2759|Eukaryota,38E9Y@33154|Opisthokonta,3NUHE@4751|Fungi,3QK2S@4890|Ascomycota,3MDZQ@451866|Taphrinomycotina	4751|Fungi	A	U2 snRNP-associated protein Lea1	LEA1	GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0005686,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0017069,GO:0030532,GO:0030620,GO:0032991,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045292,GO:0046483,GO:0071004,GO:0071010,GO:0071014,GO:0071704,GO:0090304,GO:0097159,GO:0097525,GO:0120114,GO:1901360,GO:1901363,GO:1990904	-	ko:K11092	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	LRR_9
19	3702.AT2G04025.1	4.28e-16	75.1	28V1X@1|root,2R1TA@2759|Eukaryota,383H1@33090|Viridiplantae,3GX1D@35493|Streptophyta,3I1HW@3699|Brassicales	35493|Streptophyta	T	root meristem growth factor	-	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0007275,GO:0008083,GO:0008150,GO:0008284,GO:0009653,GO:0009888,GO:0009893,GO:0009966,GO:0009987,GO:0010015,GO:0010073,GO:0010075,GO:0010082,GO:0010468,GO:0010469,GO:0010604,GO:0010628,GO:0010646,GO:0019222,GO:0022622,GO:0023051,GO:0030154,GO:0030545,GO:0032501,GO:0032502,GO:0040008,GO:0042127,GO:0044421,GO:0048018,GO:0048364,GO:0048507,GO:0048509,GO:0048518,GO:0048522,GO:0048583,GO:0048638,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051239,GO:0060255,GO:0065007,GO:0065009,GO:0098772,GO:0099402,GO:1905392,GO:2000026,GO:2000280	-	-	-	-	-	-	-	-	-	-	-
20	10116.ENSRNOP00000024812	5.76e-296	806.0	COG0688@1|root,KOG2420@2759|Eukaryota,38E13@33154|Opisthokonta,3BDPJ@33208|Metazoa,3CU2W@33213|Bilateria,486E0@7711|Chordata,490M1@7742|Vertebrata,3J2H9@40674|Mammalia,35N03@314146|Euarchontoglires,4Q1VD@9989|Rodentia	33208|Metazoa	I	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer). Plays a central role in phospholipid metabolism and in the interorganelle trafficking of phosphatidylserine	PISD	GO:0003674,GO:0003824,GO:0004609,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0016020,GO:0016829,GO:0016830,GO:0016831,GO:0019866,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464	4.1.1.65	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	R02055	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	PS_Dcarbxylase
21	3702.AT5G04130.1	0.0	1428.0	COG0187@1|root,KOG0355@2759|Eukaryota,37K5J@33090|Viridiplantae,3G7H7@35493|Streptophyta,3HY6C@3699|Brassicales	35493|Streptophyta	B	A type II topoisomerase that negatively supercoils closed circular double-stranded DNA in an ATP-dependent manner	-	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006259,GO:0006265,GO:0006725,GO:0006807,GO:0006996,GO:0007059,GO:0008094,GO:0008150,GO:0008152,GO:0009295,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051276,GO:0061505,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
